,2004,2005
11/02 15:00:00,1.367356361827384,1.3812449868018055
11/02 15:10:00,1.3669148120727397,1.3789551460845169
11/02 15:20:00,1.3669937467062723,1.3812449868018055
11/02 15:30:00,1.3669148120727397,1.3812449868018055
11/02 15:40:00,1.3644818657518165,1.386608318856967
11/02 15:50:00,1.3624758335490843,1.386608318856967
11/02 16:00:00,1.3624758335490843,1.3948525629407775
11/02 16:10:00,1.3611510380605831,1.4020842481511386
11/02 16:20:00,1.3602531566902727,1.4020842481511386
11/02 16:30:00,1.3615095772349168,1.4044117874045101
11/02 16:40:00,1.3712589677074747,1.387000095928418
11/02 16:50:00,1.3685203203473484,1.3846335229484465
11/02 17:00:00,1.365781672987222,1.3911785355846655
11/02 17:10:00,1.3627789613940315,1.398087451156473
11/02 17:20:00,1.359776249800841,1.3913869142284372
11/02 17:30:00,1.3538441188481998,1.3917874858497257
11/02 17:40:00,1.3589177989127605,1.3920848141323332
11/02 17:50:00,1.3769443970205169,1.3899611466196071
11/02 18:00:00,1.3939871573852671,1.3893349136461808
11/02 18:10:00,1.3939871573852671,1.421270624413552
11/02 18:20:00,1.4447116843043555,1.4207294032306266
11/02 18:30:00,1.8326745039653536,1.4167810197632071
11/02 18:40:00,1.8844796801095218,1.4115260300320802
11/02 18:50:00,1.934478284145692,1.4115260300320802
11/02 19:00:00,1.936201396561363,1.4130734766759425
11/02 19:10:00,1.955676673375527,1.4152613803517364
11/02 19:20:00,1.9536903066566116,1.4185617707862193
11/02 19:30:00,1.9486594077845631,1.421862161220702
11/02 19:40:00,1.9380429593604922,1.421862161220702
11/02 19:50:00,1.9274265109364213,1.4260474603778386
11/02 20:00:00,1.9224053592163144,1.4197628674333425
11/02 20:10:00,1.9224053592163144,1.4123795919480477
11/02 20:20:00,1.9173842074962077,1.409497803544359
11/02 20:30:00,1.913992435352343,1.4082681914430033
11/02 20:40:00,1.9142539490008197,1.4037952543284284
11/02 20:50:00,1.9163089324512625,1.4037952543284284
11/02 21:00:00,1.9183639159017059,1.3968711094840693
11/02 21:10:00,1.9147234424997368,1.3884769192513833
11/02 21:20:00,1.9171336170508668,1.3884769192513833
11/02 21:30:00,1.9092271821413014,1.3739797102916516
11/02 21:40:00,1.9013207472317362,1.3583502036270576
11/02 21:50:00,1.9045604500062374,1.3547683741709196
11/02 22:00:00,1.9062105502999573,1.3514150491454326
11/02 22:10:00,1.901939005869676,1.344558148888916
11/02 22:20:00,1.9058400808246456,1.334793373469617
11/02 22:30:00,1.8892092594401086,1.3242120048748067
11/02 22:40:00,1.8757258011312263,1.3229014732579178
11/02 22:50:00,1.867365195882179,1.3180159686913497
11/02 23:00:00,1.880751057440822,1.304325122420551
11/02 23:10:00,1.8927404183795014,1.2974513552511717
11/02 23:20:00,1.9047297793181808,1.2905775880817925
11/02 23:30:00,1.9066948807372233,1.2606860318634792
11/02 23:40:00,1.9047297793181808,1.2393151762656627
11/02 23:50:00,1.9058400808246456,1.2310779009725334
11/03 00:00:00,1.8981149205278038,1.2330151791571833
11/03 00:10:00,1.8949675574521487,1.2195735122213045
11/03 00:20:00,1.8940919159724827,1.2222209470330185
11/03 00:30:00,1.896791819959729,1.2099225351539977
11/03 00:40:00,1.8940919159724827,1.2073663551211964
11/03 00:50:00,1.8905137424550484,1.2055191177139015
11/03 01:00:00,1.8905137424550484,1.198933857856098
11/03 01:10:00,1.8905137424550484,1.1946139330384287
11/03 01:20:00,1.888451289754807,1.1946139330384287
11/03 01:30:00,1.888685478111214,1.1946139330384287
11/03 01:40:00,1.89106560850621,1.190565668806588
11/03 01:50:00,1.8917558515737716,1.186517404574747
11/03 02:00:00,1.9002888591916358,1.186517404574747
11/03 02:10:00,1.9025051514617128,1.1839214900657211
11/03 02:20:00,1.9114325904575784,1.1782807074302921
11/03 02:30:00,1.9183976433779453,1.1716098987466357
11/03 02:40:00,1.9189027864053911,1.1782540774875025
11/03 02:50:00,1.9211445966560596,1.1833323677675704
11/03 03:00:00,1.925000598375677,1.1893803914180734
11/03 03:10:00,1.930291770162849,1.1791417855776833
11/03 03:20:00,1.930061462189841,1.1688561542733629
11/03 03:30:00,1.9331755432272184,1.1740840455743258
11/03 03:40:00,1.9346612661919924,1.1704198555806506
11/03 03:50:00,1.933927972512195,1.1701852821116792
11/03 04:00:00,1.9357677276857213,1.154210180211885
11/03 04:10:00,1.9360575798256578,1.146354435001172
11/03 04:20:00,1.9358551758178058,1.1342813511773868
11/03 04:30:00,1.9363474319655944,1.126083517583676
11/03 04:40:00,1.9363474319655944,1.126083517583676
11/03 04:50:00,1.9364224125106972,1.1178050166648263
11/03 05:00:00,1.9369896492035885,1.1178050166648263
11/03 05:10:00,1.9364224125106972,1.1152075372157864
11/03 05:20:00,1.9374824296268758,1.1117569930143234
11/03 05:30:00,1.9374824296268758,1.1117569930143234
11/03 05:40:00,1.9391971315680303,1.1110110851796993
11/03 05:50:00,1.9394265685848329,1.104225393986776
11/03 06:00:00,1.93974345373372,1.100031195486423
11/03 06:10:00,1.9404450729044997,1.0959733725387275
11/03 06:20:00,1.9411466920752798,1.0863082227873906
11/03 06:30:00,1.941460642550283,1.0742606543753839
11/03 06:40:00,1.9421477608392177,1.0700540887354657
11/03 06:50:00,1.944152905221284,1.060855553810481
11/03 07:00:00,1.945428384233272,1.0700540887354657
11/03 07:10:00,1.9463120980090975,1.0565308163296634
11/03 07:20:00,1.9464661464148447,1.0565308163296634
11/03 07:30:00,1.9421718627023274,1.0565308163296634
11/03 07:40:00,1.9421149050688462,1.0565308163296634
11/03 07:50:00,1.9446747830223945,1.0565308163296634
11/03 08:00:00,1.9421149050688462,1.0628104456087364
11/03 08:10:00,1.939555027115298,1.0628104456087364
11/03 08:20:00,1.9322795710513705,1.0622786876725954
11/03 08:30:00,1.9262181899402542,1.0430075439238613
11/03 08:40:00,1.919154764957334,1.0276790339250574
11/03 08:50:00,1.9147163449227294,1.021030046444791
11/03 09:00:00,1.9124694347967806,1.0175906236564807
11/03 09:10:00,1.903045262677951,1.017715484198257
11/03 09:20:00,1.898708827597158,1.0165007629089773
11/03 09:30:00,1.8946640678457731,1.0175906236564807
11/03 09:40:00,1.8665532948207026,1.0107148140602964
11/03 09:50:00,1.8665532948207026,1.0107148140602964
11/03 10:00:00,1.8964495839196698,1.0107148140602964
11/03 10:10:00,1.8964495839196698,1.009624953312793
11/03 10:20:00,1.8964495839196698,1.006464899775028
11/03 10:30:00,1.9262181899402542,1.006464899775028
11/03 10:40:00,1.8964495839196698,1.0040148898353403
11/03 10:50:00,1.8666809778990854,1.0024131092113728
11/03 11:00:00,1.8666809778990854,1.0024131092113728
11/03 11:10:00,1.8666809778990854,1.0039410163900648
11/03 11:20:00,1.8483048083490476,1.007828921341273
11/03 11:30:00,1.837987134747124,1.0080232185554345
11/03 11:40:00,1.837987134747124,1.0080232185554345
11/03 11:50:00,1.837987134747124,1.0237689306102769
11/03 12:00:00,1.837987134747124,1.0257294320386887
11/03 12:10:00,1.837987134747124,1.0140289854265783
11/03 12:20:00,1.837987134747124,1.0073414225914974
11/03 12:30:00,1.837987134747124,1.0224039437087025
11/03 12:40:00,1.8770849138473906,1.0150041575127904
11/03 12:50:00,1.9126785839304645,1.0066208091342135
11/03 13:00:00,1.9758259699884277,1.0035075640422086
11/03 13:10:00,2.041098783014698,1.007260391807517
11/03 13:20:00,2.0673607506544105,1.0180231705446035
11/03 13:30:00,2.07222315242607,1.0114898207547045
11/03 13:40:00,2.093622718294123,1.0240400996450814
11/03 13:50:00,2.082416489052532,1.0240400996450814
11/03 14:00:00,2.0690848328426337,1.0240400996450814
11/03 14:10:00,2.0796897310860247,1.0240400996450814
11/03 14:20:00,2.093622718294123,1.036590378535458
11/03 14:30:00,2.0967729891726723,1.0479697230551057
11/03 14:40:00,2.099923260051221,1.059349067574753
11/03 14:50:00,2.1009046514197234,1.0681439949694789
11/03 15:00:00,2.1040114697565326,1.0769389223642047
11/03 15:10:00,2.112141794025592,1.0697002800547977
11/03 15:20:00,2.1212060613879937,1.079757766272376
11/03 15:30:00,2.1154349560946413,1.0693030461263893
11/03 15:40:00,2.1198448990098617,1.0807378396807192
11/03 15:50:00,2.124254841925082,1.0704688860601874
11/03 16:00:00,2.1198448990098617,1.0820894461399724
11/03 16:10:00,2.1198448990098617,1.0729950703872733
11/03 16:20:00,2.1154349560946413,1.0857902083348907
11/03 16:30:00,2.1154349560946413,1.076578940329589
11/03 16:40:00,2.1198448990098617,1.0892571860246034
11/03 16:50:00,2.1280021621881997,1.0892571860246034
11/03 17:00:00,2.1280021621881997,1.0784921685702984
11/03 17:10:00,2.1280021621881997,1.0784921685702984
11/03 17:20:00,2.124254841925082,1.0784921685702984
11/03 17:30:00,2.118474958333297,1.0677271511159931
11/03 17:40:00,2.112141730667968,1.0645670073410718
11/03 17:50:00,2.1107718216702156,1.0582703361265542
11/03 18:00:00,2.1107718216702156,1.0466174919435318
11/03 18:10:00,2.109401912672463,1.0579108573348477
11/03 18:20:00,2.109714434627154,1.049432671197542
11/03 18:30:00,2.104564813830076,1.0314976700707967
11/03 18:40:00,2.1088485685989196,1.039543625676461
11/03 18:50:00,2.1088485685989196,1.0601999324396556
11/03 19:00:00,2.1040114697565326,1.1038759426851028
11/03 19:10:00,2.094898993553974,1.0578682525720593
11/03 19:20:00,2.0936119321306883,1.0108559651764102
11/03 19:30:00,2.0933390606319895,1.0677271511159931
11/03 19:40:00,2.091037449103776,
11/03 19:50:00,2.0910042612816184,
11/03 20:00:00,2.0910042612816184,
11/03 20:10:00,2.0712756834187322,
11/03 20:20:00,2.063099539940501,
11/03 20:30:00,2.050615551705269,
11/03 20:40:00,2.041086116486403,
11/03 20:50:00,2.0381700954655635,
11/03 21:00:00,2.0381700954655635,
11/03 21:10:00,2.0381700954655635,1.1770904650692648
11/03 21:20:00,2.0361360241576536,1.1778471432677926
11/03 21:30:00,2.031419926351573,1.1770904650692648
11/03 21:40:00,2.0264215129457424,1.1338099683264602
11/03 21:50:00,2.0190060345965843,1.0905294715836558
11/03 22:00:00,2.0175240133512964,1.1338099683264602
11/03 22:10:00,2.013267655018436,1.1232054973652117
11/03 22:20:00,2.013267655018436,1.1232054973652117
11/03 22:30:00,2.010783822006147,1.1742419060124338
11/03 22:40:00,2.0111721957094617,1.1283195366421253
11/03 22:50:00,2.0038968863338504,1.1213734192912053
11/03 23:00:00,2.002486978441354,1.1283195366421253
11/03 23:10:00,1.9999834230068845,1.149856441798864
11/03 23:20:00,2.0038968863338504,1.1713933469556026
11/03 23:30:00,2.003508512630536,1.149856441798864
11/03 23:40:00,1.99959504930357,1.1232054973652117
11/03 23:50:00,1.99959504930357,1.1213734192912053
11/04 00:00:00,2.00174596781871,1.1144273019402853
11/04 00:10:00,2.0006655183067665,1.1091995691957421
11/04 00:20:00,1.999474125956339,1.1039718364511992
11/04 00:30:00,1.9995431727230721,1.1007050218399024
11/04 00:40:00,1.997354811938928,1.1039718364511992
11/04 00:50:00,1.9973346977518383,1.102694627125657
11/04 01:00:00,1.9962109617537664,1.1039718364511992
11/04 01:10:00,1.9992329067706285,1.1091995691957421
11/04 01:20:00,2.00263277409229,1.1144273019402853
11/04 01:30:00,2.002870561458434,1.1150471494134204
11/04 01:40:00,2.0088442284430323,1.1156669968865556
11/04 01:50:00,2.00582228342617,1.1197800126498056
11/04 02:00:00,2.012214324115607,1.1238930284130557
11/04 02:10:00,2.0163954936436284,1.1313275929054891
11/04 02:20:00,2.020231673922827,1.1427310181506045
11/04 02:30:00,2.0247443085853964,1.1463548620164679
11/04 02:40:00,2.0237934392782426,1.1499787058823314
11/04 02:50:00,2.0338035093702977,1.155825614033283
11/04 03:00:00,2.0290452356972897,1.1565584829073212
11/04 03:10:00,2.027623501620055,1.1640436214412042
11/04 03:20:00,2.0238306278977545,1.1522298265621633
11/04 03:30:00,2.027623501620055,1.1505644228690985
11/04 03:40:00,2.0280735001814003,1.1600747606885222
11/04 03:50:00,2.031841098971171,1.1638548464769465
11/04 04:00:00,2.031841098971171,1.1638548464769465
11/04 04:10:00,2.0345728503598615,1.1678237072296285
11/04 04:20:00,2.030602319296992,1.1715473967269596
11/04 04:30:00,2.028214430914908,1.1695694187468806
11/04 04:40:00,2.0281754519304203,1.1705042301509936
11/04 04:50:00,2.0236316785098536,1.173627976417128
11/04 05:00:00,2.019027614727733,1.1695694187468806
11/04 05:10:00,2.024582731011298,1.1696573538327475
11/04 05:20:00,2.0219416748723953,1.1727551250004933
11/04 05:30:00,2.0147772835627658,1.1727551250004933
11/04 05:40:00,2.0125101559538545,1.1764832698479561
11/04 05:50:00,2.0157260566714608,1.1764832698479561
11/04 06:00:00,2.020493647410105,1.178320491831356
11/04 06:10:00,2.018230528422948,1.1832886222706103
11/04 06:20:00,2.022474396507381,1.1832886222706103
11/04 06:30:00,2.030583648031186,1.1893812657673073
11/04 06:40:00,2.0344250967328725,1.1814239276625587
11/04 06:50:00,2.0434078000317712,1.1875165711592557
11/04 07:00:00,2.0373871478819288,1.1814239276625587
11/04 07:10:00,2.0349031079498925,1.1764557972233043
11/04 07:20:00,2.0349031079498925,1.1746185752399045
11/04 07:30:00,2.0396014176615562,1.1718463603185638
11/04 07:40:00,2.0542837003916583,1.1718463603185638
11/04 07:50:00,2.0592569490581636,1.1718463603185638
11/04 08:00:00,2.0592569490581636,1.1718463603185638
11/04 08:10:00,2.063785571008504,1.1746185752399045
11/04 08:20:00,2.063785571008504,1.1742758712797245
11/04 08:30:00,2.0689919737719245,1.1736472326725578
11/04 08:40:00,2.072332654348081,1.1707732320597117
11/04 08:50:00,2.072497123963669,1.167936412778091
11/04 09:00:00,2.0777261600158514,1.167936412778091
11/04 09:10:00,2.0843541948437325,1.1707732320597117
11/04 09:20:00,2.0843541948437325,1.1787844289210496
11/04 09:30:00,2.0843541948437325,1.1848371000060482
11/04 09:40:00,2.0800851096953257,1.1819630993932022
11/04 09:50:00,2.08082241278463,1.1827041534918152
11/04 10:00:00,2.084653340380919,1.1691167031245921
11/04 10:10:00,2.084653340380919,1.1691167031245921
11/04 10:20:00,2.08082241278463,1.1691167031245921
11/04 10:30:00,2.08082241278463,1.1729864594984631
11/04 10:40:00,2.0773082229339273,1.1733792898349678
11/04 10:50:00,2.0773082229339273,1.1729864594984631
11/04 11:00:00,2.0773082229339273,1.1744718740137796
11/04 11:10:00,2.0791464904558334,1.1729864594984631
11/04 11:20:00,2.079807048370047,1.1676312886092757
11/04 11:30:00,2.0850332534024734,1.1704719455814052
11/04 11:40:00,2.083753975168567,1.1642623945833384
11/04 11:50:00,2.0739429484988277,1.1699847504040233
11/04 12:00:00,2.0719252688513565,1.1699847504040233
11/04 12:10:00,2.0815543700818475,1.1694928632413473
11/04 12:20:00,2.084724569124112,1.166949521232678
11/04 12:30:00,2.084724569124112,1.1657164970182816
11/04 12:40:00,2.0808066360536293,1.1770519332671083
11/04 12:50:00,2.066273415946214,1.1789880503654115
11/04 13:00:00,2.0603838219798183,1.1777550261510155
11/04 13:10:00,2.0568141761609495,1.1777550261510155
11/04 13:20:00,2.050032319946517,1.1777550261510155
11/04 13:30:00,2.039952325236926,1.1777550261510155
11/04 13:40:00,2.027262442168151,1.168375258304004
11/04 13:50:00,2.025821497742759,1.1544244205710463
11/04 14:00:00,2.022223987311193,1.1470787423050015
11/04 14:10:00,2.0124946509550483,1.1490148594033047
11/04 14:20:00,1.9905417604358022,1.1490148594033047
11/04 14:30:00,1.978848225040026,1.1490148594033047
11/04 14:40:00,1.9646260923859744,1.1470787423050015
11/04 14:50:00,1.956142622556519,1.1463872073597745
11/04 15:00:00,1.937190427497139,1.1432268712656746
11/04 15:10:00,1.9172216394974497,1.140906276413697
11/04 15:20:00,1.9156376192420863,1.1365048549694916
11/04 15:30:00,1.9289238907204203,1.1373875531274078
11/04 15:40:00,1.9342349302950659,1.1368281834059908
11/04 15:50:00,1.9316898634258286,1.140906276413697
11/04 16:00:00,1.9369644325054534,1.1425353363204476
11/04 16:10:00,1.9369644325054534,1.142066573839686
11/04 16:20:00,1.9326130677216784,1.1463087597085444
11/04 16:30:00,1.92071806042202,1.1457493899871278
11/04 16:40:00,1.904779760504407,1.1452124593018251
11/04 16:50:00,1.9019846489025418,1.1483167867808093
11/04 17:00:00,1.8922636877997348,1.139325264216438
11/04 17:10:00,1.88366935436744,1.1371890534830338
11/04 17:20:00,1.875975077714186,1.1427874309793546
11/04 17:30:00,1.8722603438908305,1.1371890534830338
11/04 17:40:00,1.865529827534804,1.139325264216438
11/04 17:50:00,1.8423280565921811,1.1303337416520671
11/04 18:00:00,1.8423280565921811,1.1307171539558896
11/04 18:10:00,1.8412130780204545,1.1242452544287456
11/04 18:20:00,1.839740107810912,1.1221677190682606
11/04 18:30:00,1.8406951136383873,1.1242452544287456
11/04 18:40:00,1.837571188577989,1.1221677190682606
11/04 18:50:00,1.837571188577989,1.1200901837077757
11/04 19:00:00,1.837571188577989,1.1167944731085864
11/04 19:10:00,1.837571188577989,1.1212277440272034
11/04 19:20:00,1.860772959520612,1.1419055778620055
11/04 19:30:00,1.860772959520612,1.1482271992422026
11/04 19:40:00,1.8648883240644496,1.1545488206224
11/04 19:50:00,1.8648883240644496,1.1549756287407742
11/04 20:00:00,1.8575303939084378,1.1554024368591485
11/04 20:10:00,1.8567564169100712,1.1488997571542385
11/04 20:20:00,1.8644506935633254,1.1421743877219817
11/04 20:30:00,1.8644506935633254,1.1289463385848146
11/04 20:40:00,1.8596508627151476,1.1526442578561267
11/04 20:50:00,1.8540900432761613,1.1595390249757016
11/04 21:00:00,1.87286678743184,1.143156250451213
11/04 21:10:00,1.8770269290956607,1.1484145543521673
11/04 21:20:00,1.8709398214396127,1.1387960206799537
11/04 21:30:00,1.8709398214396127,1.1091400288130282
11/04 21:40:00,1.8713638006980786,1.070279452578861
11/04 21:50:00,1.8759426375637065,1.0689274429799214
11/04 22:00:00,1.8759426375637065,1.0473250515894512
11/04 22:10:00,1.8778019875662877,1.0499126763228839
11/04 22:20:00,1.885739006921914,1.049162430787185
11/04 22:30:00,1.8945975571417863,1.049162430787185
11/04 22:40:00,1.8945975571417863,1.0530425354584771
11/04 22:50:00,1.892747645442208,1.0602605103989011
11/04 23:00:00,1.892747645442208,1.0616843560394233
11/04 23:10:00,1.892747645442208,1.0631082016799456
11/04 23:20:00,1.8945975571417863,1.069986673857172
11/04 23:30:00,1.9026399536021381,1.0768651460343983
11/04 23:40:00,1.9063749001081929,1.0764883679538229
11/04 23:50:00,1.9101880994495142,1.0761115898732474
11/05 00:00:00,1.9101880994495142,1.0853775167656152
11/05 00:10:00,1.9159817062945104,1.0932342454083055
11/05 00:20:00,1.918411263833518,1.0950925593748795
11/05 00:30:00,1.9174877759015934,1.096950873341454
11/05 00:40:00,1.9254423846764859,1.0965164818821733
11/05 00:50:00,1.9342998045593196,1.0965164818821733
11/05 01:00:00,1.9351947057768104,1.097042166163174
11/05 01:10:00,1.9400556196553689,1.101998551765817
11/05 01:20:00,1.9412953823842116,1.101998551765817
11/05 01:30:00,1.9428982705578124,1.1079150131087414
11/05 01:40:00,1.9517241367460774,1.1102273254080695
11/05 01:50:00,1.9596569847022387,1.1112796646859042
11/05 02:00:00,1.9684796774636932,1.1112796646859042
11/05 02:10:00,1.9761565254337146,1.1055704215945734
11/05 02:20:00,1.976441667964827,1.1078422728956028
11/05 02:30:00,1.982581113976962,1.1003155249186167
11/05 02:40:00,1.9844447124296007,1.113868529801191
11/05 02:50:00,1.9905650898174287,1.1059999036029073
11/05 03:00:00,1.992973069036462,1.1053828648888888
11/05 03:10:00,1.992973069036462,1.1173966913211166
11/05 03:20:00,1.993644348938866,1.1166693470575675
11/05 03:30:00,1.993644348938866,1.1241506203680691
11/05 03:40:00,1.9958708403187813,1.1166693470575675
11/05 03:50:00,1.9995422269877334,1.1166693470575675
11/05 04:00:00,2.0040564815052493,1.1166693470575675
11/05 04:10:00,2.008484914455074,1.1248779646316183
11/05 04:20:00,2.0104029151618974,1.1263812132785218
11/05 04:30:00,2.0104029151618974,1.1325203706178417
11/05 04:40:00,2.0142595883861043,1.13563011527255
11/05 04:50:00,2.0166459680736053,1.1263812132785218
11/05 05:00:00,2.0166459680736053,1.1184704047470895
11/05 05:10:00,2.0166459680736053,1.1177430604835403
11/05 05:20:00,2.015161249857462,1.1177430604835403
11/05 05:30:00,2.0129975770918915,1.1139823427887117
11/05 05:40:00,2.0120110713927035,1.1147096870522608
11/05 05:50:00,2.0092569099889404,1.1139823427887117
11/05 06:00:00,2.010207109467638,1.106443642013236
11/05 06:10:00,2.0077466051240123,1.103136881388818
11/05 06:20:00,2.0032710617265344,1.0996459465990551
11/05 06:30:00,2.0032710617265344,1.0877738795702212
11/05 06:40:00,1.998746358947883,1.0863442108415513
11/05 06:50:00,1.9977501253521441,1.0842682674344124
11/05 07:00:00,1.9967999258734466,1.0842682674344124
11/05 07:10:00,1.99383123854193,1.0852400282745014
11/05 07:20:00,1.9919869008963877,1.0837043712350263
11/05 07:30:00,1.9915559669773328,1.0776942624955892
11/05 07:40:00,1.9906402544527388,1.0767225016555002
11/05 07:50:00,1.9854986767325367,1.0727026718021175
11/05 08:00:00,1.9771464889810253,1.0755567574220786
11/05 08:10:00,1.9706403538100683,1.0755567574220786
11/05 08:20:00,1.967286511171405,1.0806397848166747
11/05 08:30:00,1.9584127201679395,1.0822298478037693
11/05 08:40:00,1.9481379160530328,1.0834871117824318
11/05 08:50:00,1.9430535270065512,1.085822512870743
11/05 09:00:00,1.9394829273115333,1.085822512870743
11/05 09:10:00,1.9393237832204642,1.0881497525321013
11/05 09:20:00,1.938692621373369,1.0878794740645956
11/05 09:30:00,1.9337067025244683,1.0877252799989474
11/05 09:40:00,1.931647654659122,1.0878794740645956
11/05 09:50:00,1.927481878650663,1.0896384506278949
11/05 10:00:00,1.9244915312788544,1.0910936025961269
11/05 10:10:00,1.9180951352397446,1.0900377338713516
11/05 10:20:00,1.9180951352397446,1.0900377338713516
11/05 10:30:00,1.913721541267097,1.0900881124507458
11/05 10:40:00,1.9119558234030656,1.0900881124507458
11/05 10:50:00,1.9140062292230187,1.0921494713209023
11/05 11:00:00,1.9119558234030656,1.0943011019409927
11/05 11:10:00,1.9119558234030656,1.092463507402003
11/05 11:20:00,1.909705321565864,1.0966079196273328
11/05 11:30:00,1.909705321565864,1.098543526237771
11/05 11:40:00,1.9084098814887982,1.098543526237771
11/05 11:50:00,1.9084098814887982,1.0991521360215772
11/05 12:00:00,1.9084098814887982,1.0975920384864226
11/05 12:10:00,1.9106603833259999,1.0975920384864226
11/05 12:20:00,1.902731308488024,1.0933448431054602
11/05 12:30:00,1.8961696625790803,1.0950502609704365
11/05 12:40:00,1.898420164416282,1.0974796607965867
11/05 12:50:00,1.9001618080908667,1.0981485388497108
11/05 13:00:00,1.8954972339033171,1.0853339954817023
11/05 13:10:00,1.8927161854856578,1.0768734094348995
11/05 13:20:00,1.8880807821404193,1.0760844657346607
11/05 13:30:00,1.88537328330468,1.0785152355306074
11/05 13:40:00,1.8776131787900523,1.0819811846418803
11/05 13:50:00,1.874693850120594,1.0776195794332146
11/05 14:00:00,1.8777865186576703,1.0723362157323866
11/05 14:10:00,1.8818706927795892,1.0758550856346327
11/05 14:20:00,1.8777865186576703,1.0682897386007402
11/05 14:30:00,1.8771514532828897,1.0758550856346327
11/05 14:40:00,1.8693660513716426,1.0787941448044738
11/05 14:50:00,1.8691342252415386,1.0752216368232859
11/05 15:00:00,1.872866358548868,1.0793358558689272
11/05 15:10:00,1.8736192773897855,1.0838610223899723
11/05 15:20:00,1.8694959593510183,1.0838610223899723
11/05 15:30:00,1.8642073045189151,1.0838610223899723
11/05 15:40:00,1.8642073045189151,1.0749477141339074
11/05 15:50:00,1.8642073045189151,1.070833495088266
11/05 16:00:00,1.8642073045189151,1.0667948446120414
11/05 16:10:00,1.8677540712306335,1.0606156454211524
11/05 16:20:00,1.864366054529179,1.05463767518535
11/05 16:30:00,1.8586629579788032,1.0493664149907787
11/05 16:40:00,1.8318325812157668,1.0490018596030497
11/05 16:50:00,1.8059542759905043,1.045894848038329
11/05 17:00:00,1.8041623348131717,1.0404280968205941
11/05 17:10:00,1.8032793243680019,1.0498723852412888
11/05 17:20:00,1.8016639336574864,1.044405634023554
11/05 17:30:00,1.799974742863068,1.0387393872595299
11/05 17:40:00,1.7964148883578648,1.0300636224831103
11/05 17:50:00,1.784615819808237,1.0259559296039362
11/05 18:00:00,1.7701537675004975,1.029556673361439
11/05 18:10:00,1.7504824526749452,1.0347352955960567
11/05 18:20:00,1.7235237785431419,1.0335575062775337
11/05 18:30:00,1.7091846859316,1.0330348098930766
11/05 18:40:00,1.7084036982183877,1.0294958727679557
11/05 18:50:00,1.7054182339682251,1.030018569152413
11/05 19:00:00,1.7054182339682251,1.026517867799384
11/05 19:10:00,1.6969422077140894,1.0133628747677266
11/05 19:20:00,1.687455934137759,1.0133628747677266
11/05 19:30:00,1.687455934137759,1.0133628747677266
11/05 19:40:00,1.6969422077140894,1.0133628747677266
11/05 19:50:00,1.6969422077140894,1.0025163433114956
11/05 20:00:00,1.687455934137759,1.0162678177765327
11/05 20:10:00,1.7072180310422422,1.0185118880109774
11/05 20:20:00,1.746605144751286,1.0257272209609483
11/05 20:30:00,1.746605144751286,1.0322777789677366
11/05 20:40:00,1.7427906745191353,1.0294981641057366
11/05 20:50:00,1.762405952923837,1.025681760629312
11/05 21:00:00,1.7776657459660896,1.0294981641057366
11/05 21:10:00,1.7856562399793041,1.037407177400369
11/05 21:20:00,1.7890847318236023,1.037407177400369
11/05 21:30:00,1.792497668077496,1.037407177400369
11/05 21:40:00,1.7704130315204416,1.0453536110309647
11/05 21:50:00,1.7704130315204416,1.0536811498982792
11/05 22:00:00,1.7672472927492007,1.0607709488588917
11/05 22:10:00,1.7572021737953913,1.061755173566925
11/05 22:20:00,1.7471857388979617,1.061755173566925
11/05 22:30:00,1.7503607456971995,1.065255874919954
11/05 22:40:00,1.7503607456971995,1.0597875658592268
11/05 22:50:00,1.7497884502243304,1.0596966451959544
11/05 23:00:00,1.7437572470536635,1.050991723747771
11/05 23:10:00,1.7347467397435932,1.0422331218833378
11/05 23:20:00,1.732366597475406,1.0422331218833378
11/05 23:30:00,1.732366597475406,1.050991723747771
11/05 23:40:00,1.732366597475406,1.050991723747771
11/05 23:50:00,1.7305534279960069,1.0565633355207311
11/06 00:00:00,1.7339819198403053,1.055642054667573
11/06 00:10:00,1.732873971839737,1.055642054667573
11/06 00:20:00,1.7349305772601964,1.0565728671200076
11/06 00:30:00,1.738480141021996,1.0565728671200076
11/06 00:40:00,1.7411858563821974,1.0511571286065107
11/06 00:50:00,1.7423044449581537,1.0495125371391674
11/06 01:00:00,1.74562200974708,1.0522156405962777
11/06 01:10:00,1.7477687943844114,1.0614856138662252
11/06 01:20:00,1.7477687943844114,1.0576452974676012
11/06 01:30:00,1.7477687943844114,1.0664090841367844
11/06 01:40:00,1.74562200974708,1.077466413111542
11/06 01:50:00,1.7477687943844114,1.0833243029334154
11/06 02:00:00,1.74562200974708,1.0713291628937973
11/06 02:10:00,1.74562200974708,1.0726887600024968
11/06 02:20:00,1.74562200974708,1.0726287593791872
11/06 02:30:00,1.7567839175545474,1.0697201784537587
11/06 02:40:00,1.7583715324438098,1.0618464193481427
11/06 02:50:00,1.759698713521472,1.053972660242527
11/06 03:00:00,1.7575519288841406,1.048926690723028
11/06 03:10:00,1.7575519288841406,1.043880721203529
11/06 03:20:00,1.7575519288841406,1.0333144055229124
11/06 03:30:00,1.7605030833820128,1.0227480898422956
11/06 03:40:00,1.767490868749971,1.0227480898422956
11/06 03:50:00,1.772013031243978,1.0343842399661463
11/06 04:00:00,1.773229665729315,1.0373560906931079
